ast,stl,blk,tov,pf,pts,name,position,team
0.4,0.0,0.2,0.3,1.0,1.1,Karim Mané,PG,ORL
0.54,0.2799999999999999,0.24,0.42,1.02,4.58,Kelan Martin,SF,IND
1.2571428571428571,0.7428571428571429,0.3428571428571428,1.1142857142857143,2.3000000000000003,8.942857142857141,Hamidou Diallo,SF,DET
4.5,0.9833333333333332,0.25,1.95,2.066666666666667,10.133333333333333,Markelle Fultz,PG,ORL
3.24,0.9000000000000001,0.6466666666666666,1.5333333333333337,1.7533333333333332,10.326666666666666,Nicolas Batum,SF,LAC
0.3333333333333333,0.3666666666666667,0.5333333333333333,0.3999999999999999,1.5333333333333332,3.2000000000000006,Mamadi Diakite,PF,MIL
5.062499999999999,0.99375,0.31875,1.98125,1.725,11.081249999999995,Jeff Teague,PG,BOS
1.611111111111111,0.7444444444444445,0.4444444444444444,1.3666666666666665,2.033333333333333,9.81111111111111,Taurean Prince,PF,CLE
0.2666666666666666,0.2666666666666666,0.1666666666666666,0.3999999999999999,0.6666666666666666,2.7,Nathan Knight,PF,ATL
1.1666666666666667,0.3,0.1333333333333333,0.6333333333333334,1.2333333333333332,3.6666666666666665,Anthony Lamb,SF,HOU
1.2333333333333334,0.3999999999999999,0.0,0.3999999999999999,1.2,1.9,Devon Dotson,PG,CHI
0.8583333333333334,0.2333333333333333,0.1083333333333333,0.4166666666666666,0.8250000000000002,5.375,Justin Jackson,SF,MIL
0.7625,0.2125,0.7500000000000001,1.2625000000000002,2.15,8.5875,Jahlil Okafor,C,DET
3.472727272727273,0.4181818181818181,0.0363636363636363,1.1090909090909091,1.645454545454546,4.654545454545455,Matthew Dellavedova,PG,CLE
2.027272727272728,1.0272727272727271,0.2272727272727272,1.1545454545454543,1.8272727272727276,11.145454545454546,Gary Harris,SG,DEN
0.7999999999999999,0.35,0.4,0.6,1.35,5.875,Nassir Little,PF,POR
0.1666666666666666,0.3666666666666667,0.0999999999999999,0.4666666666666666,0.3,1.0666666666666669,Kostas Antetokounmpo,PF,LAL
3.3280000000000003,0.6680000000000001,0.2239999999999999,1.144,1.104,6.104000000000001,Ish Smith,PG,WAS
0.2666666666666666,0.05,0.6666666666666666,0.45,1.3500000000000003,2.0166666666666666,Norvel Pelle,C,NYK
2.609090909090909,1.018181818181818,0.790909090909091,2.0,2.263636363636364,19.59090909090909,Andrew Wiggins,PF,GSW
1.175,0.5249999999999999,0.5,0.8,2.5250000000000004,6.25,Grant Williams,PF,BOS
7.3,1.05,0.3,3.425,1.625,23.000000000000004,Ja Morant,PG,MEM
0.54,0.26,0.72,0.8200000000000001,1.6800000000000002,8.280000000000001,Jalen Smith,PF,PHO
6.457142857142856,1.5285714285714285,0.2571428571428571,3.1214285714285723,2.35,24.20714285714286,Stephen Curry,PG,GSW
1.3818181818181818,0.6363636363636364,0.2181818181818182,0.7636363636363637,1.5272727272727271,4.481818181818182,Solomon Hill,PF,ATL
0.6,0.36,0.22,0.32,1.2999999999999998,3.3999999999999995,DaQuan Jeffries,SG,HOU
0.4142857142857142,0.2571428571428572,0.1285714285714286,0.3285714285714285,0.9857142857142858,3.471428571428571,Semi Ojeleye,PF,BOS
1.5333333333333332,0.3333333333333333,0.0333333333333333,0.6333333333333334,0.9,4.366666666666666,Carsen Edwards,SG,BOS
3.24,0.9600000000000002,0.38,1.38,2.38,12.3,Kevin Huerter,SG,ATL
0.35,0.2,0.0,0.35,0.55,3.45,Markus Howard,SG,DEN
0.4666666666666666,0.7666666666666666,0.5333333333333333,0.5,1.6666666666666667,3.2,Paul Reed,PF,PHI
2.0666666666666664,0.4833333333333333,0.15,1.0166666666666666,1.5,10.199999999999998,Luke Kennard,SG,LAC
2.1142857142857143,0.6428571428571429,0.8142857142857143,1.6999999999999995,3.0285714285714285,12.428571428571429,Wendell Carter Jr.,C,CHI
3.483333333333334,1.0166666666666666,0.8666666666666667,2.25,2.583333333333333,15.05,Bam Adebayo,C,MIA
0.5666666666666668,0.7333333333333334,0.3166666666666666,0.5166666666666666,1.3,4.466666666666667,Javonte Green,SF,BOS
4.388888888888889,0.6944444444444445,0.3055555555555556,2.15,1.077777777777778,15.261111111111113,Derrick Rose,PG,DET
8.581818181818182,1.5272727272727271,0.7090909090909091,3.645454545454545,2.090909090909091,18.58181818181818,John Wall,PG,HOU
0.2,0.3249999999999999,0.55,0.7,1.225,2.525,Ray Spalding,C,HOU
0.9500000000000002,0.525,0.925,0.8500000000000001,2.575,8.75,Richaun Holmes,C,SAC
1.3076923076923077,0.8769230769230769,0.3461538461538461,1.0384615384615383,1.7461538461538464,11.015384615384615,Terrence Ross,SG,ORL
1.5888888888888892,0.2777777777777778,0.0111111111111111,0.7444444444444444,0.8999999999999999,5.533333333333334,Quinn Cook,PG,CLE
2.0277777777777777,1.0944444444444443,0.8666666666666667,1.5499999999999998,2.833333333333334,12.038888888888888,Paul Millsap,PF,DEN
2.24,0.7549999999999999,0.54,1.415,2.075,15.96,Tobias Harris,PF,PHI
1.2000000000000002,0.55,0.425,0.975,1.7000000000000002,5.9,Isaiah Roby,PF,OKC
7.372727272727274,1.3772727272727272,0.1318181818181818,2.5818181818181816,1.9181818181818184,8.740909090909092,Rajon Rondo,PG,ATL
0.611111111111111,0.4888888888888889,0.6555555555555554,0.4666666666666667,1.6777777777777776,5.233333333333333,Derrick Jones Jr.,SF,POR
0.6000000000000001,0.375,0.175,0.425,1.95,3.525,Terrance Ferguson,SG,PHI
0.5666666666666665,0.5,0.3666666666666667,0.5666666666666665,1.5,5.766666666666666,Lamar Stevens,PF,CLE
0.85,0.4624999999999999,0.6625,1.0125,2.1125,6.1125,Marquese Chriss,PF,GSW
0.72,0.42,0.3199999999999999,0.7200000000000001,1.06,5.160000000000001,Chimezie Metu,C,SAC
1.15,0.5833333333333334,0.2,0.4999999999999999,0.9833333333333334,3.25,Sindarius Thornwell,SG,ORL
0.0,0.0,0.0,0.5,0.0,0.0,Ashton Hagans,PG,MIN
1.25,0.1,0.4499999999999999,0.6499999999999999,1.65,4.5,Luka Šamanić,PF,SAS
1.6,1.3294117647058823,1.2999999999999996,2.1823529411764717,3.0588235294117645,13.37058823529412,Andre Drummond,C,CLE
2.461538461538461,0.7461538461538463,0.3769230769230769,1.3153846153846156,1.4923076923076926,10.3,Will Barton,SF,DEN
0.85,0.15,0.2,2.95,2.4,2.9,Anžejs Pasečņiks,C,WAS
0.9142857142857144,0.3571428571428571,0.6571428571428571,0.9285714285714288,1.6285714285714286,6.457142857142856,Drew Eubanks,C,SAS
1.1,1.0,0.35,1.2,1.6666666666666667,9.7,Cam Reddish,SF,ATL
0.95,0.475,0.925,0.95,2.475,9.25,Naz Reid,C,MIN
2.477777777777778,0.7333333333333333,0.2222222222222222,0.9444444444444444,1.4333333333333336,7.433333333333334,Yogi Ferrell,PG,CLE
1.8461538461538465,0.6769230769230768,0.2,1.2615384615384615,1.561538461538461,14.446153846153846,Harrison Barnes,PF,SAC
2.9333333333333336,1.1666666666666667,0.4000000000000001,1.2666666666666664,1.9666666666666668,6.216666666666666,Alex Caruso,PG,LAL
0.25,0.25,0.0,0.1,0.35,1.0,Tyrell Terry,PG,DAL
2.333333333333333,0.6333333333333334,0.1666666666666666,1.3999999999999997,1.7,11.766666666666666,Kendrick Nunn,PG,MIA
1.6785714285714284,0.9571428571428572,0.4285714285714286,1.3285714285714287,2.107142857142857,8.092857142857143,Kent Bazemore,SF,GSW
0.4142857142857142,0.0571428571428571,0.2714285714285714,0.6,1.5,1.9714285714285715,Chris Silva,PF,MIA
1.8222222222222215,0.9277777777777776,0.1777777777777777,1.338888888888889,2.144444444444444,10.366666666666667,Avery Bradley,SG,HOU
1.2888888888888888,0.8666666666666667,1.677777777777778,2.577777777777777,3.1555555555555554,15.38888888888889,Dwight Howard,C,PHI
1.1124999999999998,0.4625,0.2375,0.4625,1.0375,5.6,Pat Connaughton,SG,MIL
2.25,1.025,0.35,1.325,1.925,8.025,Talen Horton-Tucker,SG,LAL
0.5466666666666667,0.4466666666666667,0.7466666666666667,0.88,2.433333333333333,5.5666666666666655,Dewayne Dedmon,C,MIA
1.4166666666666667,0.3999999999999999,0.0166666666666666,0.4333333333333333,1.0833333333333337,2.983333333333334,Ryan Arcidiacono,PG,CHI
1.8285714285714287,0.6428571428571429,0.2857142857142857,0.6428571428571429,1.3285714285714287,5.0,Jevon Carter,PG,PHO
0.2,0.0,0.1,0.2,0.3,1.0,Tyler Bey,SF,DAL
1.1666666666666667,0.7999999999999999,1.0,1.1,3.1333333333333333,8.933333333333334,Jaden McDaniels,PF,MIN
6.763636363636363,0.9272727272727272,0.3272727272727272,2.8999999999999995,1.8545454545454545,25.145454545454548,Damian Lillard,PG,POR
1.725,0.375,0.025,0.7250000000000001,0.925,4.3,Brandon Goodwin,PG,ATL
3.8777777777777778,0.9555555555555556,0.2666666666666666,2.6,2.222222222222222,20.277777777777786,Zach LaVine,SG,CHI
2.646666666666667,0.9333333333333336,2.193333333333334,1.906666666666667,3.0200000000000005,17.16,Larry Nance Jr.,PF,CLE
2.8714285714285714,0.8642857142857142,0.8714285714285716,1.7357142857142855,2.378571428571429,17.499999999999996,Nikola Vučević,C,CHI
1.04,0.86,0.36,0.82,1.7599999999999998,5.58,Josh Okogie,SG,MIN
2.377777777777778,1.0,0.6333333333333334,0.9888888888888888,1.4999999999999998,6.555555555555556,Kyle Anderson,PF,MEM
2.8529411764705883,1.1941176470588235,0.9941176470588234,2.870588235294118,3.4647058823529413,17.47058823529412,DeMarcus Cousins,C,HOU
0.525,0.35,0.7,0.5750000000000001,2.275,4.5,Donta Hall,PF,ORL
1.55,0.85,0.35,1.0,1.675,4.937499999999999,DeAndre' Bembry,SF,TOR
0.8800000000000001,0.36,0.12,0.2799999999999999,0.78,2.9,Paul Watson,SF,TOR
3.575,0.7375,0.725,1.2375,2.1,11.075,Derrick White,SG,SAS
4.327272727272727,1.0636363636363635,0.3727272727272727,1.945454545454545,2.0727272727272728,15.763636363636364,Caris LeVert,SG,IND
1.94,1.24,0.04,1.14,1.24,3.34,Tremont Waters,PG,BOS
1.03,0.3699999999999999,0.3399999999999999,0.8399999999999999,1.39,7.959999999999999,Trey Lyles,PF,SAS
0.55,0.2,0.2,0.3,0.55,3.2,Justin James,SF,SAC
0.8666666666666667,0.3333333333333333,0.3,0.6666666666666666,1.1333333333333333,6.933333333333334,Obi Toppin,PF,NYK
1.5166666666666666,0.6333333333333333,1.116666666666667,1.5,3.15,16.283333333333335,John Collins,PF,ATL
2.4636363636363643,1.3636363636363635,2.2818181818181817,1.963636363636364,2.372727272727273,23.981818181818184,Anthony Davis,PF,LAL
8.34,1.62,0.3333333333333333,4.086666666666667,2.62,22.38,Russell Westbrook,PG,WAS
1.7461538461538462,0.7384615384615384,0.1076923076923076,0.8538461538461538,1.3461538461538465,8.546153846153846,Seth Curry,SG,PHI
1.5000000000000002,0.7142857142857143,0.5142857142857143,1.4857142857142858,2.142857142857143,9.257142857142856,Josh Jackson,SG,DET
1.5125,0.45,0.375,0.7124999999999999,1.5,8.575,Frank Kaminsky,C,PHO
4.953333333333334,1.2199999999999998,0.0666666666666666,2.56,1.9,9.313333333333334,Robert Franks,PF,ORL
2.527272727272728,0.8181818181818183,0.2727272727272727,1.7909090909090908,2.0454545454545454,15.47272727272727,Buddy Hield,SG,SAC
3.475,0.7,0.275,2.175,1.475,17.2,Tyler Herro,SG,MIA
3.0666666666666664,0.7999999999999999,0.3,1.5666666666666664,2.266666666666667,17.366666666666664,Desmond Bane,SG,MEM
4.257142857142857,1.7000000000000004,0.4785714285714285,1.6142857142857143,1.4785714285714284,18.142857142857142,Jimmy Butler,SF,MIA
0.6,0.575,0.175,0.375,1.875,6.5,Garrison Mathews,SG,WAS
1.03,0.53,0.5399999999999999,0.6399999999999999,1.9200000000000004,5.88,Torrey Craig,SF,MIL
2.275,0.45,0.125,0.7749999999999999,1.35,6.550000000000001,Ty Jerome,SG,OKC
0.7230769230769231,0.4846153846153846,0.3923076923076923,0.9923076923076924,2.3461538461538463,6.807692307692308,JaMychal Green,PF,DEN
3.0285714285714285,0.7285714285714285,0.2357142857142857,1.0285714285714287,1.6214285714285714,6.9,Cory Joseph,PG,DET
2.9200000000000004,1.5000000000000002,0.48,1.5,1.92,8.879999999999999,De'Anthony Melton,PG,MEM
0.85,0.5249999999999999,0.275,0.375,1.525,4.85,Dean Wade,PF,CLE
1.05,0.8,0.35,0.65,1.4500000000000002,7.15,Devin Cannady,PG,ORL
1.822222222222222,0.5777777777777777,0.3444444444444444,0.9666666666666666,2.2111111111111112,7.111111111111111,Nemanja Bjelica,PF,MIA
0.525,0.075,0.025,0.075,0.7,3.8,Cameron Reynolds,SF,HOU
0.9166666666666666,0.7333333333333334,0.4666666666666667,0.6333333333333334,1.833333333333333,6.65,David Nwaba,SF,HOU
2.3,0.5,0.0,1.0,1.0,4.1,Nico Mannion,PG,GSW
0.0,0.65,0.15,0.15,0.5,0.6,Marques Bolden,C,CLE
0.6,0.2,0.2,0.4,1.18,6.28,Mychal Mulder,PG,GSW
0.8333333333333334,0.5333333333333333,0.9,0.7999999999999999,2.6666666666666665,6.933333333333333,Onyeka Okongwu,C,ATL
3.2428571428571438,0.8095238095238095,0.1714285714285714,1.6666666666666667,1.1952380952380952,13.328571428571433,Lou Williams,PG,ATL
1.022222222222222,0.4111111111111111,0.6555555555555556,0.7444444444444445,1.2555555555555555,2.833333333333333,Jordan Bell,C,GSW
1.65,1.1071428571428572,0.3357142857142857,0.8071428571428572,1.6428571428571428,10.357142857142858,Jontay Porter,PF,MEM
2.7,0.7666666666666666,0.2,1.5333333333333332,1.4,7.633333333333333,Théo Maledon,PG,OKC
2.433333333333333,0.55,0.5166666666666667,2.033333333333333,2.15,16.5,Kyle Kuzma,SF,LAL
0.25,0.05,0.15,0.1,0.3,1.05,Robert Woodard II,SF,SAC
1.4333333333333331,0.7333333333333334,0.0833333333333333,0.75,1.6,8.433333333333332,Damion Lee,SG,GSW
9.22,0.9,0.16,4.1,1.66,25.9,Trae Young,PG,ATL
0.4833333333333332,0.4000000000000001,0.25,0.4833333333333333,1.0,4.566666666666666,Jake Layman,SF,MIN
0.15,0.05,0.4499999999999999,0.15,0.55,2.4,Daniel Oturu,C,LAC
1.225,0.7000000000000001,1.625,0.75,1.775,6.425,Robert Williams,C,BOS
3.983333333333333,1.4333333333333331,0.4166666666666667,1.7833333333333332,2.9166666666666665,7.449999999999999,Kris Dunn,PG,ATL
2.5545454545454542,0.7090909090909091,0.6545454545454544,1.5636363636363635,1.9545454545454548,13.090909090909092,Aaron Gordon,PF,DEN
1.0181818181818183,0.4181818181818181,0.2272727272727272,0.5181818181818182,1.427272727272727,5.681818181818182,Tony Snell,SG,ATL
0.8666666666666667,0.3777777777777777,0.3,0.5,1.6555555555555557,7.2555555555555555,Dāvis Bertāns,PF,WAS
1.75,0.425,0.175,0.6,1.25,8.2,Jaylen Nowell,SG,MIN
1.3333333333333333,0.6666666666666666,0.3333333333333333,0.7666666666666666,1.3,7.899999999999999,Jaylen Hoard,SF,OKC
1.3846153846153846,0.9461538461538463,0.6923076923076923,0.9153846153846152,1.623076923076923,8.023076923076923,Danny Green,SF,PHI
1.0,0.4,0.075,0.8,1.45,8.7,Frank Jackson,PG,DET
0.75,0.05,0.0,0.3,0.8500000000000001,1.95,Cassius Winston,PG,WAS
1.6,0.9812500000000002,0.34375,0.8625,2.06875,9.51875,Jae Crowder,PF,PHO
1.825,0.5,0.225,0.775,1.775,7.125000000000001,Terance Mann,SG,LAC
1.275,0.725,0.5,1.15,2.075,13.65,Michael Porter Jr.,SF,DEN
1.1,0.4333333333333333,1.0333333333333334,1.1,2.8666666666666667,9.3,Isaiah Stewart,C,DET
1.4500000000000002,0.8687499999999999,0.4499999999999999,0.89375,1.61875,7.949999999999998,Justin Holiday,SG,IND
3.225,0.675,0.25,1.95,2.05,14.275,Jordan Poole,SG,GSW
3.994117647058824,0.7411764705882353,0.4058823529411764,2.1352941176470592,2.5470588235294125,17.641176470588235,Blake Griffin,PF,DET
0.827777777777778,0.3666666666666667,1.5944444444444446,1.2111111111111112,2.566666666666666,11.3,Serge Ibaka,C,LAC
1.7333333333333334,0.8666666666666667,0.3416666666666666,1.375,2.0333333333333337,14.433333333333335,Norman Powell,SF,POR
1.625,0.95,0.3,1.325,2.875,12.95,Luguentz Dort,SG,OKC
1.1333333333333335,0.4999999999999999,0.1166666666666666,0.6000000000000001,1.0333333333333334,6.466666666666668,Furkan Korkmaz,SG,PHI
1.1,0.4499999999999999,0.075,0.5750000000000001,1.3250000000000002,6.800000000000001,Dwayne Bacon,SG,ORL
1.775,0.5375,0.1875,1.4249999999999998,2.1625,10.35,Dario Šarić,C,PHO
4.0,0.9642857142857144,0.3071428571428571,2.0785714285714283,2.278571428571429,21.142857142857142,DeMar DeRozan,PF,SAS
0.8727272727272729,0.5454545454545454,0.1909090909090909,0.981818181818182,1.9727272727272729,8.327272727272728,Ben McLemore,SG,HOU
7.916666666666668,1.4277777777777778,0.5777777777777777,3.8277777777777775,2.483333333333333,24.34444444444445,James Harden,SG,HOU
2.9545454545454546,1.663636363636364,0.6181818181818182,1.6181818181818182,1.6272727272727272,18.37272727272727,Kawhi Leonard,SF,LAC
1.3562500000000002,0.6625,0.3125,1.14375,2.15625,11.8125,Marcus Morris,PF,LAC
1.8666666666666665,0.5666666666666668,0.1,0.6,1.3333333333333333,5.866666666666667,Malachi Flynn,PG,TOR
0.8444444444444446,0.1777777777777777,0.2333333333333333,0.6777777777777777,2.033333333333333,5.155555555555555,Meyers Leonard,C,MIA
2.5200000000000005,0.9600000000000002,0.4999999999999999,1.32,2.15,11.330000000000002,Josh Richardson,SG,DAL
1.3333333333333333,0.3333333333333333,0.1666666666666666,1.0666666666666669,1.5666666666666669,9.766666666666667,Eric Paschall,PF,GSW
0.32,0.18,0.24,0.3,0.92,2.68,Mfiondu Kabengele,PF,CLE
1.088888888888889,0.3444444444444444,0.0333333333333333,0.6555555555555556,1.2666666666666666,8.055555555555555,Bryn Forbes,SG,MIL
1.0,0.5199999999999999,0.14,0.68,1.4,5.4,Sterling Brown,SG,HOU
6.6000000000000005,1.125,0.125,3.15,1.825,18.25,Darius Garland,PG,CLE
1.0333333333333334,0.6666666666666666,0.4333333333333333,0.6333333333333333,1.4,4.833333333333333,Xavier Tillman Sr.,PF,MEM
1.6642857142857144,0.6857142857142858,0.3642857142857143,1.5357142857142854,1.792857142857143,11.385714285714284,Jabari Parker,PF,BOS
1.3,0.2,0.0,1.2,1.8,4.1,Josh Hall,SF,OKC
1.025,0.625,0.3249999999999999,0.8,1.6,5.825,Jarrett Culver,SG,MIN
2.7,1.0,0.2,0.8333333333333334,1.4333333333333331,4.166666666666667,Facundo Campazzo,PG,DEN
0.5499999999999999,0.4333333333333333,1.35,0.7999999999999999,1.9666666666666663,7.033333333333332,Daniel Gafford,PF,CHI
1.9222222222222225,0.7000000000000001,1.7777777777777777,1.6777777777777776,2.966666666666667,19.97777777777777,Kristaps Porziņģis,C,DAL
7.458823529411764,1.5058823529411762,0.1411764705882353,2.6941176470588237,2.188235294117647,15.74705882352941,Tim Hardaway Jr.,SG,DAL
0.4333333333333333,0.7999999999999999,0.4666666666666666,0.9,1.4333333333333331,6.166666666666667,Sekou Doumbouya,PF,DET
0.7000000000000001,0.3,0.1833333333333333,0.5833333333333334,1.3166666666666669,3.8333333333333326,Cristiano Felício,C,CHI
0.9666666666666668,0.3333333333333333,0.5666666666666668,1.0666666666666669,1.7333333333333334,7.633333333333333,Precious Achiuwa,PF,MIA
2.342857142857143,0.9571428571428572,0.3857142857142857,2.085714285714286,2.542857142857143,18.500000000000004,Jaylen Brown,SG,BOS
4.833333333333333,1.5444444444444445,0.3888888888888888,1.8555555555555556,2.611111111111111,10.72222222222222,Marcus Smart,PG,BOS
1.225,0.4624999999999999,0.3625,1.15,2.5,7.425000000000001,Moritz Wagner,C,BOS
1.4944444444444445,0.7055555555555557,0.4499999999999999,1.361111111111111,2.594444444444444,9.88888888888889,Markieff Morris,PF,LAL
7.315,1.53,0.7449999999999999,3.505,1.845,27.065000000000005,LeBron James,PG,LAL
1.375,0.625,0.9000000000000001,0.8,1.825,10.65,Brandon Clarke,PF,MEM
1.35,0.6,0.25,1.125,1.6750000000000005,12.55,Rui Hachimura,PF,WAS
0.2,0.1,0.2,0.2,0.4,2.2,Sean McDermott,SF,MEM
0.42,0.44,0.22,0.3,0.94,2.0,Charlie Brown Jr.,SG,OKC
1.3,0.6,0.0,1.1,1.2,7.4,Jalen Harris,SG,TOR
7.3199999999999985,1.62,0.7000000000000001,3.16,3.0,14.34,Ben Simmons,PG,PHI
0.805,0.555,0.29,0.6700000000000002,1.66,6.225,James Ennis III,SF,ORL
0.4142857142857142,0.3333333333333333,1.338095238095238,1.0476190476190477,2.138095238095238,7.376190476190474,JaVale McGee,C,CLE
1.2,0.7,0.2,0.55,0.45,4.75,Jeremiah Martin,PG,CLE
4.444444444444445,0.8111111111111112,0.4333333333333333,2.577777777777777,3.2222222222222223,16.033333333333335,Domantas Sabonis,PF,IND
0.6,0.2,0.3,0.55,0.85,3.05,Alen Smailagić,PF,GSW
1.42,0.5599999999999999,0.2799999999999999,0.8,1.3000000000000005,9.66,Lonnie Walker IV,SG,SAS
1.4,0.5599999999999999,0.02,0.2799999999999999,0.82,3.84,Rayjon Tucker,PG,PHI
3.861538461538461,1.3692307692307693,0.3769230769230769,2.3461538461538463,2.3615384615384616,16.46923076923077,Victor Oladipo,SG,HOU
1.025,0.525,0.6,0.5750000000000001,1.6625,5.6000000000000005,Khem Birch,C,ORL
3.0625,0.7374999999999999,0.1875,0.8999999999999999,1.8,5.25,Brad Wanamaker,PG,GSW
1.3153846153846156,0.4076923076923076,1.0000000000000002,1.7230769230769232,2.853846153846153,13.923076923076923,Jonas Valančiūnas,C,MEM
0.45,0.0,0.0,0.2,0.3,1.65,Jalen Lecque,PG,IND
1.075,0.275,0.0,0.625,0.975,5.15,Mason Jones,SG,HOU
2.947619047619048,0.8666666666666668,0.2333333333333332,1.1761904761904762,1.814285714285714,10.033333333333337,George Hill,PG,OKC
0.2,0.3,0.15,0.35,1.25,3.65,Cassius Stanley,SG,IND
1.3714285714285712,0.7047619047619048,0.2857142857142857,0.8714285714285713,1.6428571428571428,5.180952380952381,Garrett Temple,SG,CHI
0.9928571428571428,0.8642857142857142,0.5642857142857143,0.7642857142857142,2.0785714285714287,6.135714285714286,Maurice Harkless,SF,MIA
2.509090909090909,1.1272727272727272,0.5454545454545454,2.890909090909091,2.6090909090909093,19.63636363636364,Glenn Robinson III,SF,SAC
1.1,0.2,0.05,0.4,0.7000000000000001,1.75,Jaylen Adams,PG,MIL
1.15,0.7249999999999999,0.5499999999999999,0.89375,2.2,6.506249999999999,Anderson Varejão,C,CLE
0.4888888888888889,0.2444444444444444,0.288888888888889,0.2111111111111111,0.788888888888889,2.588888888888889,Gary Clark,SF,DEN
1.075,0.3749999999999999,0.15,0.4,1.5,3.9,Nicolò Melli,PF,DAL
0.5499999999999999,0.4333333333333333,0.2833333333333332,0.4166666666666667,1.0666666666666669,4.066666666666667,Romeo Langford,SG,BOS
1.895,1.355,0.38,1.39,2.085,11.715,Thaddeus Young,PF,CHI
2.0,0.8333333333333334,0.2,1.1,1.6666666666666667,14.366666666666667,Saddiq Bey,SF,DET
0.7454545454545454,0.2090909090909091,0.6454545454545456,0.2363636363636363,0.8999999999999999,3.6818181818181817,Luke Kornet,C,BOS
0.4,0.25,0.05,0.3,0.95,2.0,Adam Mokoka,SG,CHI
1.775,0.675,0.325,0.975,1.85,4.325,Juan Toscano-Anderson,SG,GSW
0.8285714285714286,0.6428571428571429,0.2571428571428572,0.7428571428571429,1.2571428571428571,3.614285714285714,Jarred Vanderbilt,PF,MIN
0.8285714285714286,0.1428571428571428,0.0428571428571428,0.3142857142857143,1.2142857142857142,4.728571428571428,Henry Ellenson,PF,TOR
4.608333333333333,0.775,0.125,2.2666666666666666,2.033333333333333,13.283333333333337,Dennis Schröder,SG,LAL
1.4625,0.5750000000000001,1.3750000000000002,1.5,1.95,12.2125,Jarrett Allen,C,CLE
4.76,1.15,1.26,3.01,3.06,23.25,Giannis Antetokounmpo,PF,MIL
3.233333333333333,1.1333333333333335,0.7333333333333334,2.25,2.1166666666666667,22.71666666666667,Jayson Tatum,SF,BOS
0.7,0.15,0.0,0.3,0.55,3.6,Sam Merrill,SG,MIL
0.7250000000000001,0.625,0.425,0.55,1.375,7.025,Oshae Brissett,SF,IND
0.5125,0.2875,0.5125,0.5624999999999999,1.2125,4.65,Tony Bradley,C,OKC
0.7333333333333334,0.3999999999999999,0.1999999999999999,0.9,1.0,6.766666666666667,Jordan Nwora,SF,MIL
2.3,1.28,0.6599999999999999,0.92,2.06,12.179999999999998,Mikal Bridges,SF,PHO
